R,P,U
0.7230696028578484,0.08990011804079755,0.7730487270714708
0.7501135068985176,0.07771836668304902,0.7806838197010356
0.7487079495480166,0.08579998359155398,0.774904604575039
0.746625802099876,0.08451442160187088,0.7734180401620802
0.7661020997323967,0.08265660218266473,0.7752634012811805
0.7923501545149934,0.0740579067879166,0.7708562678000185
0.7363136231949279,0.0875503926996243,0.7745236878636326
0.741361658062669,0.08889528530104093,0.7761861819228356
0.7842677323156616,0.07704801406619134,0.7711419874348057
0.7305917220527965,0.08714299614772417,0.772256849667885
0.698720158319667,0.10222890679212962,0.7769457612526071
0.7526468736699753,0.08163640448870631,0.774087648918175
0.7424076347018489,0.08560702044657613,0.7730898050026876
0.743917266312113,0.08265323261477259,0.7722544109422474
0.7453360179423576,0.08500725813937379,0.7737951648773927
0.7432874619503582,0.08675815357455778,0.7758724110881292
0.720370002732065,0.08932250032251836,0.7726185891115451
0.7297122934762955,0.09044375227108721,0.7759603787377071
0.7739018069509237,0.07723397703238104,0.7712648848062787
0.7805960464095807,0.0762035492060767,0.7715538107756909
0.7065115271287579,0.0986393512480693,0.7762280902748713
0.745975693487274,0.08259424565326189,0.7843069952160798
0.7701493323730145,0.07781745383825021,0.7715211461750228
0.7402091012714428,0.08432847172888683,0.7721967933546802
0.7578961301336866,0.08218347513152592,0.7712967623770863
0.7414596738126964,0.08160722453786987,0.7809450275089008
0.7337530526779125,0.08686826343103601,0.7722937376774676
0.7387716904649688,0.0882934369178938,0.771346423803669
0.745593121989771,0.08633657436843492,0.7760377041436128
0.6972884771319718,0.09599592063057372,0.776456715404848
0.729158190667371,0.08816277916827274,0.7758493751399294
0.7547833556322369,0.07553981297616386,0.7800235548626622
0.7554124033571872,0.08110790092998782,0.7716801574147221
0.7638661696225484,0.0813200216416278,0.7717574743579173
0.7110699369287168,0.09208850859326198,0.7734325205668897
0.74627364360731,0.08698859113966297,0.7710652904635524
0.7320585689519767,0.09195197828106673,0.7757527726664488
0.7188815282095841,0.08910111148486644,0.7728222525068231
0.750145940725294,0.08250167342933777,0.7722447600642918
0.736796397229498,0.08711865539338014,0.7724089115287449
0.7758121571184935,0.07667148400295834,0.78321960116999
0.8004803465092455,0.07641629400022243,0.7744864261809083
0.7503385098789617,0.08433811692773885,0.7713967594114773
0.7610344380545265,0.08168525971004116,0.7712330785355127
0.7506250631154383,0.08553614375195555,0.7737899099052299
0.7073826550952851,0.09423355608073812,0.7728601737872717
0.7354249774122594,0.08905275910411509,0.772801159034766
0.7217102167479881,0.09570902047444653,0.7763954583337465
0.7368170758418457,0.08657287562354277,0.7718598674156264
0.7509148390909393,0.08269789841128623,0.7716950946724918
0.7714842510698855,0.08009498141140185,0.7747958403989232
0.7583747740315627,0.08438976310026819,0.7761409101444042
0.7465304423533076,0.08492344850658505,0.7719338288825786
0.7816744232480495,0.07410077917753907,0.7789936523025585
0.7443944115564269,0.08120219223320115,0.7725513197472198
0.753173712681687,0.08135357998855768,0.7718815954630913
0.7716697609302182,0.07477673528473747,0.7808738146050277
0.7578626080227552,0.08473813718685042,0.7707745202970143
0.7135402550067678,0.0881408206626377,0.7735653361234017
0.7644521320044138,0.07527090344177613,0.7794459021163135
0.7729525940159195,0.08262726427442357,0.7726630999249681
0.8035942574862428,0.06604973210846689,0.77885023216826
0.717034306934064,0.09156102837549884,0.7742024321917601
0.7373661815493536,0.08424506732559313,0.7723735475407317
0.7458209155862493,0.09063663235513912,0.7751796643886772
0.7406300901054672,0.08283778763225368,0.7793230090499677
0.7970916803726575,0.07723461128234214,0.7704512171320834
0.7620056670516593,0.08184708334098914,0.7711168022369519
0.7672753492912283,0.07906952795209742,0.771353666121913
0.787899865258348,0.0766672996432376,0.773073630268784
0.7756163558115879,0.08350355696214505,0.7754214699235021
0.7353298973443808,0.09213838846037574,0.7771113721965597
0.7804038466600104,0.08066424494274646,0.7744413589784656
0.7710798165480416,0.07424939372919495,0.7789974149104947
0.7445154986058456,0.08485806141044387,0.7718439564819223
0.7585474609068549,0.07584238166343094,0.7794908818620035
0.7043288285191212,0.09734763081719028,0.7752821187011018
0.6989452350635965,0.09532859484254293,0.775412396284719
0.7075223772412775,0.09439929999535929,0.7726007881076878
0.7721595628501859,0.08406206770424257,0.7746377312190637
0.8178308470095598,0.06764189961511809,0.7784775517328997
0.7272172283905641,0.08185191181958709,0.7807218871465065
0.709624512621194,0.09440863680558921,0.776346713530512
0.7989171577630544,0.07007577512993043,0.7803763997240725
0.7779454467958881,0.07438158902255085,0.7805744045052642
0.7530466869745721,0.07680025677692973,0.7798516556002747
0.7668797560399109,0.08101087631089433,0.7729508320384586
0.7891230719357787,0.0714345334844321,0.7783316507456917
0.7981773188051317,0.07318193996458403,0.7839536703774608
0.7616210230018833,0.07413800094542482,0.7796611503560474
0.765104617919078,0.08181201284700944,0.7747334674764941
0.7386285101747289,0.08686793572671336,0.7733446505540074
0.79049225840413,0.07267226573794802,0.7824253727123165
0.7463769542681515,0.08746106250826917,0.7755969880729482
0.7968260240969297,0.07488112982974011,0.7708438604536739
0.7289975735222746,0.09180433259721311,0.7755848867779482
0.7438856569144966,0.08271187502759982,0.7841665577000808
0.7254003532716088,0.09186554739238639,0.7717260111758185
0.7152367086742121,0.09815050942022278,0.776563771071311
0.808468884207489,0.06931940814640383,0.7775861035600237
0.7049416457561776,0.09389836765943367,0.7742451646563647
0.7715180406663025,0.08021872503922815,0.7713749841718256
0.7826277582415742,0.07473397908038909,0.783359274108494
0.7725535423660594,0.08025794422398995,0.7723810848099921
0.7336509270084167,0.0843871521875106,0.77272447908521
0.7282984694207242,0.08174574764014725,0.780696645075156
0.6965926748343658,0.09517602434209059,0.7743859933240053
0.7384809697579617,0.08576265150316464,0.7728461017825909
0.7764126489675758,0.08330820217209133,0.7746594123726054
0.7657323252936932,0.08137695313846238,0.7839154013774471
0.7639352642209846,0.07919198116559249,0.7715167237090019
0.7441868265766816,0.08712925113943683,0.7730326057860931
0.728844348106936,0.08731350455191056,0.7745239173678199
0.7105042349183603,0.0939708802657829,0.773059633522617
0.7969099545524354,0.07443130961742468,0.770360280056922
0.737992098042491,0.08691474772487748,0.7724359324896013
0.72583509925156,0.0837758582761804,0.7829376726033839
0.7508158079168833,0.08494789581773321,0.7723521326661035
0.723129888416545,0.08828280246459,0.7726075491840951
0.7697260819764953,0.07630879900404461,0.7788479220500337
0.7380501071582447,0.08637412953152858,0.7719949456079246
0.7621386916604164,0.07399839112672991,0.780161769545668
0.7243580797026639,0.08689422911085452,0.7732049845791265
0.7264062362893282,0.09102086304130838,0.7717455585283968
0.7817436217310515,0.07047484822493402,0.779543342925847
0.7291265530651903,0.08781299362576024,0.772313021506294
0.773245419773724,0.07422329788791979,0.7808741299744562
0.7821855419859282,0.07378718492053976,0.7787512572274309
0.7755239634431239,0.07411229462138025,0.7827143389078927
0.7851060086548989,0.07957632490072218,0.7748339646746372
0.7541590151953734,0.08236913666969664,0.7715625035427334
0.7771567079407106,0.07634911247733503,0.7828209135320836
0.7549431018402889,0.07914878006676765,0.7819190554566455
0.7568550139143901,0.08890248533340159,0.7755652148847135
0.7425377619170975,0.08787764297073357,0.7742047357081586
0.7453639127053392,0.08432031575511369,0.7717360288632066
0.7617200964013817,0.08029105733747656,0.775214613165707
0.7615002256689153,0.0837973423818021,0.7725277600914112
0.7552326237096006,0.08270630754646634,0.7713219028569246
0.8001109344149469,0.07772623313047358,0.7733533990859793
0.722942455234407,0.09114283251875552,0.774652702248315
0.7401729315212038,0.0842788372489823,0.7722267596395912
0.7211356937713219,0.09131451667035476,0.7731018230118424
0.7407105328561326,0.09066554357392785,0.775189528778196
0.723349773648004,0.09463938827368358,0.7751755438843649
0.7254015217358974,0.08936930364656714,0.7722618495247344
0.8170277895141227,0.06700924074488558,0.7776423008249076
0.7553299318614612,0.08724279795404252,0.7749274962801825
0.7156802973104387,0.09629824545899343,0.7761473925074465
0.7507014496905532,0.08865276656074887,0.7750034347535718
0.729685409685196,0.08325512204822405,0.7815203477646077
0.7393209923459224,0.08164873737779478,0.7839061301020419
0.7751027069738617,0.07746464976174944,0.772062172636465
0.7645523854071771,0.08497367929149036,0.7757338373562098
0.7504397871307196,0.0859723713834934,0.7765248893947813
0.7908502693482762,0.0743211643435532,0.7804000819200811
0.7695147672021535,0.07314931678578217,0.7804942335037981
0.7413662347899918,0.08802464294984622,0.7746320829377721
0.7575724019844201,0.07417637967449507,0.779997500438608
0.739639452986358,0.08616453236300912,0.7767186087398348
0.7661437629453127,0.07867437990806025,0.7828108728671644
0.7441297269534132,0.0830759047501584,0.7721003229844189
0.6959536035786117,0.09617018344051603,0.7736914865966174
0.7263100174873701,0.09126452965794805,0.7760528828483039
0.7590914737144714,0.08541455694021213,0.7737572474942814
0.7261372214632629,0.09254210088434343,0.7725513028391156
0.7719195619989996,0.07818116868110499,0.7715055495162586
0.7923107933160876,0.07843968450866412,0.7739429784416272
0.7799319160481194,0.07831848754527868,0.7705720159840962
0.7260494780495547,0.08697959902005815,0.7731532739431184
0.7313874873172364,0.08446096332612964,0.7845303368922728
0.7973413601521118,0.07628719198423888,0.7700897132542666
0.7343637201153723,0.08098877169665016,0.7801734387775769
0.772854763512942,0.07930010932074545,0.771908650243634
0.6992214857243491,0.09787181938222839,0.7775492525527432
0.7227977836103345,0.08806118449652256,0.7744189641683946
0.7562591281197972,0.07992080221449736,0.7835064974380421
0.7387960015860905,0.0875734343250884,0.7716264471858728
0.7385094390975254,0.08416989678011277,0.7723238319078255
0.7725250436936566,0.07265380651243515,0.7792670114551242
0.7672494930758965,0.07449356442535378,0.7800391567943388
0.7560208983987655,0.07873922795279847,0.7835070199261654
0.7396354051145572,0.08810364166297247,0.7713068630412453
0.7538041188291742,0.08445362517929118,0.7729046150624355
0.7737957741708992,0.07877280947398525,0.7718437820829042
0.7300867237588097,0.08850966567458068,0.7721062378109393
0.7890276943605146,0.07059806194961708,0.7785759780069001
0.7418130214698566,0.09268353614083515,0.7761163296381479
0.7462672808805443,0.0864481819863175,0.7716486035259857
0.7323677264764882,0.08737574378720571,0.773320379772907
0.7631585281824469,0.07817226832324113,0.7838600979966738
0.7822823875448749,0.07202180147570914,0.7794833033068636
0.7201030206567903,0.09215045770915277,0.7737216913405323
0.7694747168685043,0.08681851245416748,0.7751148477001313
0.7849020640927159,0.06967540135611587,0.7792048667644197
0.8042521276017843,0.06843046571309556,0.7782083303299792
0.7488563746996026,0.08812375925068423,0.7756481600402664
0.7656466668863866,0.0862518953977426,0.7745110466147569
0.7440108338020449,0.07969891686613471,0.7797165114235657
0.7669270627355651,0.07941810290719221,0.782299331853984
0.7320719655371714,0.08884924912815359,0.7721157564678282
0.7477432469048532,0.07937012552468611,0.7795702952120658
0.7265868452753326,0.08759727681373032,0.7724682240393739
0.7509299617516907,0.08035834583944668,0.7856409217167774
0.7357593945819442,0.08715350818420783,0.7743769632714976
0.731787224322027,0.08492291409296437,0.7726789888849971
0.7650867762350182,0.07502830254720809,0.7803249069863382
0.7552643276896502,0.08250439847625007,0.771367699477189
0.7968044345515781,0.07467839806943768,0.7709017973064233
0.7493656736757608,0.0774881461309644,0.7799040160572519
0.7196167586062094,0.09224818930395709,0.7774703804913731
0.7380735566611462,0.09336421441054475,0.7762717753277019
0.7893517476033984,0.07090508862433302,0.778934924051681
0.7492887575617341,0.0789751854977281,0.7807744798922028
0.7952057141965124,0.07217907213722297,0.7712012871299924
0.7576986065992845,0.08215297799381197,0.7724004397039804
0.6958608028843238,0.09854734275636322,0.772791761184548
0.7397132126295134,0.0788988845324012,0.7809712893970545
0.7381019061654931,0.08770759741374641,0.7726423348520624
0.737238177866045,0.08701611112604672,0.774462134786835
0.8194016412123003,0.07021519965694548,0.7813047803840625
0.7634781910372704,0.0788325537705217,0.7716874558745251
0.703374992457672,0.09373466083013175,0.7743346015540432
0.7488976683758148,0.07892349598419357,0.7794792018038897
0.7299046130305709,0.0882624266443257,0.7739769426465033
0.7319827160271618,0.08477355911296279,0.7846884865459758
0.7409853774503065,0.08950550988306111,0.7756793721595474
0.7483456653463019,0.08443677282464916,0.7727550577564279
0.7454790765005921,0.08019241211556379,0.7731450652366765
0.7367621529466707,0.08103732134041473,0.780017798791723
0.7920809772436229,0.0724779986671742,0.7843801262656009
0.7028091391662707,0.09400423073034585,0.7731422698619677
0.7692405353244869,0.07665452679504471,0.7785213087867285
0.7474948191656895,0.0825296392304595,0.7824946283878615
0.7132713179819692,0.0837119044982696,0.7815018170286412
0.7340402573962176,0.08466069812202219,0.7726623418682523
0.7504987627440749,0.08583089038274165,0.7730307965739392
0.775342076977582,0.07951840367215905,0.773615840429295
0.7387717102005493,0.09079943443365886,0.7762202166388801
0.7330329671051499,0.08462561102576084,0.7853039592608478
0.7210081253453683,0.08960213411459983,0.7754063654079123
0.783660198437768,0.0778600219453524,0.7721759074648735
0.7180106859369841,0.09323671716666217,0.7729534965978911
0.7238025072911456,0.08837616030414719,0.7726917633976381
0.7486083217579573,0.08630237648124588,0.7745762550868522
0.8198388678262586,0.06983609602806468,0.7822859656513105
0.7399527609295307,0.08800204882877793,0.7714042780214158
0.7713937611259023,0.07969555703561715,0.7716936987552486
0.714570579014973,0.0943228486292187,0.7721349471897566
0.7626742794971736,0.08414415920800138,0.7746672821565871
0.7462754904797695,0.08282048443338279,0.7720515862658908
0.7245889055120256,0.08798221545077631,0.7742358259653613
0.7377306766203195,0.07915486050112029,0.7810412939414543
0.7548942409701161,0.08431790807568564,0.7718870083673808
0.7418616631750414,0.08782837576111718,0.7712855143004664
0.7386492182448784,0.09124997578100838,0.7747665937223795
0.7557121190234591,0.0814291047339586,0.7715808051444086
0.7621123459120177,0.0834966490867564,0.771401126588391
0.7744200701283879,0.08004307089155739,0.784861076372401
0.7508641536502456,0.08538009508762867,0.7710938882677726
0.7421199554851986,0.09020988303885243,0.7752690646230491
0.7128168428425525,0.09110372186635657,0.773747358868544
0.7470389653701589,0.08557995316730793,0.7746217497831765
0.742446796494694,0.0866173090357241,0.7740104402394765
0.7416937203175828,0.08667728799156058,0.7724758988833249
0.7813343755552894,0.07384727203023629,0.7782845276848536
0.7634988588069797,0.08462036227960283,0.7745605703715835
0.7496614118411985,0.08514143578601208,0.7716756052536315
0.6959493228721031,0.09850134402652715,0.7727699413961555
0.7384332680219831,0.086730970629141,0.7720559221521414
0.7218371379238606,0.08946208965026194,0.7729071619832364
0.7299944418838074,0.09353308743298624,0.7750836372211325
0.7147908090040735,0.09287734144938485,0.7730465505154036
0.7761065391159588,0.074498504783983,0.779352767165671
0.7690040745692888,0.08378525956985045,0.7729839547029779
0.7351968025622165,0.08589745333402904,0.7726416785474337
0.7346410454383029,0.08724739962098595,0.771886975337967
0.7113800164944215,0.09463573860036467,0.7750834995781365
0.7656727326841632,0.07725637457364355,0.7830612275219573
0.788084523170836,0.07588638265557544,0.772362694023586
0.7587931764383749,0.08374313956562693,0.7731017264125308
0.726137801468846,0.09024180339223084,0.7726931087216787
0.7358112599552386,0.0842677705629912,0.7861079820092949
0.7393451257827821,0.08824121457853153,0.7746617921530662
0.7341818115854187,0.08576880020041931,0.7723501967836047
0.7489760819042184,0.08388766861592427,0.7764426081091998
0.7470186319623517,0.08579621583414972,0.7752670006945352
0.7327933985034103,0.0928354946220238,0.7742038404310811
0.7500952052665728,0.08228657495037167,0.773758094060847
0.8007210119310918,0.07758032957298235,0.7743093925311446
0.7402084604831578,0.0815497295615717,0.7797534012033056
0.7549594737953315,0.08304841517899877,0.7720048138686798
0.8161190273822875,0.06546723586761126,0.7783190987965389
0.7970227639272421,0.07368011249175964,0.7840788922519546
0.7310534348265914,0.08508389715666101,0.7726862194702984
0.6955552120361662,0.09519349036244881,0.7735630335827
0.7288010834422469,0.0797999767817398,0.781858586208547
0.7372596553981232,0.08672084966925499,0.7728737131492397
0.7613650583888028,0.0818832046888984,0.7761170327233543
0.7861163369506713,0.07426762696740667,0.7798907554152245
0.7056338774859963,0.09225495778225418,0.7732593416720341
0.7501623356849904,0.08235127452705124,0.7720328099500395
0.7276017263413022,0.0934091629087191,0.7752429225383058
0.7572272568709544,0.08025396889717819,0.775140512009814
0.7540183727805209,0.08449520555491476,0.7720744509009141
0.7493356618008546,0.08739892459763483,0.775017986853886
0.7315475962899781,0.08871760091358323,0.7718951044654001
0.759686621947621,0.08053329984938458,0.7719463546210401
0.7180917494438152,0.0832795981471595,0.780982063937079
0.7567276971170048,0.08092937187875762,0.7716261973646301
0.7145995852157905,0.09019857153257496,0.7733955251244317
0.7273690557280119,0.08866154656678721,0.774181255646597
0.7310536606739001,0.08610361731018926,0.7729916120555101
0.724117228089459,0.09112170975549096,0.7733319028924546
0.7294073068000771,0.08848043695150394,0.7724340742373507
0.7745578733836411,0.08079901778192178,0.770870645252209
0.7291825762626469,0.08935786615255059,0.772605342282185
0.6958320095036737,0.09902657598910063,0.7734211709331735
0.7344545150287043,0.08920285131972872,0.7751958847797984
0.7968484766713305,0.07500769907078016,0.7703655131829772
0.7443287030093437,0.08830242494739293,0.7747442041706183
0.7298284590853884,0.08407965594683148,0.7831050759448783
0.7240170177797877,0.09249988259482356,0.7722364739226498
0.8000885602140264,0.07139275417586821,0.7819197904869196
0.7280513835208807,0.08799539243089362,0.7730756879287215
0.7254124727997625,0.09472762730621,0.7763525006214596
0.7971551236761942,0.07566953002652761,0.7701162288784296
0.7337405014596029,0.09107327825234685,0.7758423439963592
0.7305171856937885,0.0860523750417187,0.7845590780019213
0.7841724139527332,0.07330491823526207,0.7782904724303226
0.7058884124073946,0.0938561505948408,0.7728666107443337
0.7860725672132657,0.0709371642363691,0.7788836612489353
0.7330506997149223,0.08468649144356093,0.7827265303437518
0.7456596203305027,0.0844637970280724,0.7716926309617621
0.7321878251618712,0.08951245255717408,0.7722046460260049
0.7372500370292138,0.08892244563245436,0.775839544786521
0.7279062754327523,0.08210366761533071,0.7803970652867891
0.7406970416755068,0.08841556092967388,0.7739827573909979
0.7614412233720012,0.0821006437021427,0.7710044728677007
0.7658726528110462,0.0758276449078889,0.7791053800840538
0.7518682630328316,0.0862576726962907,0.7744720590225896
0.695993724003429,0.09473133962283499,0.7739391661077353
0.7754784476490323,0.08024930525057226,0.7706147198525751
0.73222870227166,0.08683491552109243,0.7731336500613449
0.7272964665543834,0.09418190574967907,0.7754026137463582
0.7511068304816471,0.08842187460725917,0.7752249798813502
0.7626968318790583,0.08209128724755706,0.7719197516985895
0.7174201960232875,0.08700272172178156,0.7735156687452337
0.7356327151676271,0.08497138246678332,0.7724008761158453
0.7609574853902832,0.07574742826309455,0.7796072856988376
0.7167808467779182,0.0919436791264242,0.77552728749476
0.7257391410588828,0.09220927740009494,0.776538229166841
0.7325274520307427,0.08849281196084026,0.7737386642535053
0.7551169961982446,0.08084981054566132,0.7717679009695456
0.7316765939371691,0.0860730898356264,0.7724668898086524
0.797775930342534,0.07050115092867115,0.7787910981046767
0.745856950149653,0.08906496170396208,0.7757761558134324
0.7018964973568385,0.09645125548010058,0.7765143317375919
0.7134351307093805,0.09304226832558266,0.7728365561524596
0.7449055597979727,0.0780247039757306,0.7802736708529017
0.7727377187773873,0.07609810620163668,0.7843559670912931
0.7221005733927923,0.08640955371713724,0.7731581744779065
0.7264708380092367,0.08840490791373752,0.772472066940569
0.7392402275592818,0.08932987637823799,0.7753248361498963
0.7080528377833946,0.09618794443560143,0.7732474646495411
0.7281274786766753,0.08759419360284668,0.7734703372413722
0.7432227629587181,0.08003435420047394,0.7799755648462554
0.7647517424525029,0.08508221863109805,0.7748709915443072
0.7147964783185864,0.09114563608215655,0.7726753109611402
0.75848228374133,0.08134280089496003,0.7715147194839143
0.744475943692143,0.0852347508761042,0.7725134474080646
0.7433195626068514,0.08272571360028769,0.7839322820379931
0.7318467006810446,0.08801242344223205,0.7720036288270283
0.7764600232893352,0.07243741702661473,0.7789757235448819
0.7941965135889664,0.07071743951055803,0.7781667581065848
0.7019656877982506,0.09497585344384872,0.7739714268961714
0.7723779284320859,0.08172346864995333,0.7729033129394697
0.7795719518407059,0.07764186494547176,0.7724022479980635
0.7766298566654859,0.07781946075438764,0.7709543501834316
0.7426275516498072,0.07989025124384724,0.7797977344119453
0.7335973601536284,0.08624515775706094,0.7726741912513136
0.7183056128580846,0.08975075686352199,0.7728254917235229
0.7587800243923319,0.07499852274288031,0.7802657005575631
0.796868615424551,0.07536103968598709,0.7705343542562271
0.7304607710972232,0.08555747741035011,0.7727598781560262
0.7340747532000222,0.09091309587024475,0.7750988871120821
0.7187611502901055,0.08665253177267805,0.7800691450833785
0.7726343003045095,0.07748960135620281,0.7843446083526177
0.7563784427753194,0.08503001185634075,0.774474865311385
0.7579930465400763,0.08183283348513336,0.7735526409206701
0.7499288241743399,0.08414468385904288,0.7716295651437475
0.7431282405394133,0.08566538891304436,0.7715683405585809
0.7473472013445448,0.07859808468459764,0.7824738296806526
0.7304377153321365,0.0899826455254657,0.775109560819645
0.7707378647285335,0.07872529238863449,0.7711409149244726
0.761286216855213,0.08383826662188619,0.7757242191040682
0.7135730054696519,0.09253591333713514,0.7742583307446156
0.7516499655338028,0.07770193971324793,0.7795106978565771
0.7410425033913496,0.08367529418068215,0.7731399375582324
0.728418361546957,0.08781892864444166,0.7723574980190966
0.7640268433880982,0.08254241719848295,0.7735288863045654
0.7820013985174816,0.07444472882401337,0.7781782161036374
0.728620030680995,0.09211086623447733,0.7718852966436808
0.7799383807196464,0.07332530195351977,0.781631574854379
0.7452847381855726,0.08703380614223583,0.7759831970620181
0.8058444825233981,0.06917984601739867,0.7779136799049386
0.7356685383916456,0.0892504540369064,0.7735548191424626
0.779338802571107,0.08241427978169082,0.7735286842055931
0.7552704437247871,0.079573282797102,0.7721279777846919
0.764280395880891,0.08239296454370502,0.7749509731074199
0.7453446741435334,0.09077567525256446,0.7767029330325984
0.7815747140917396,0.07651098974023923,0.7711923455841689
0.7130445815304276,0.08864456631401044,0.7734239824239001
0.7697892833824559,0.07647386869428759,0.7842267532670494
0.7198462856181982,0.08859639674227941,0.772818692823764
0.7867704159258135,0.07481074324347582,0.7841789375836623
0.7466431292659881,0.08257740390005076,0.7724709201753095
0.7395983956206893,0.08768390475064233,0.7713963945786506
0.7632501477724303,0.07657411183831443,0.7794739503645776
0.7691556914236777,0.07758300265636717,0.7715414984901469
0.7204685354717381,0.09193551071196818,0.7723859082501645
0.7625074360777809,0.08382619340443706,0.7732659124368068
0.716483346481105,0.09123014944427388,0.7728293209944844
0.7526210999227169,0.08373921730368337,0.7717059307679254
0.7127729148542178,0.09392723017361736,0.7722372781946752
0.7353724176075962,0.09325105600445051,0.7766542516424991
0.7303759888609861,0.09110120401833549,0.7765612661867074
0.7465884525550902,0.0831748220478123,0.7722610241819774
0.8004722513896071,0.0779873563019142,0.7737557505448988
0.7539162460698529,0.08400534991041711,0.7711583427410876
0.7318091167688546,0.0931347369922013,0.7756431862985725
0.781958135866211,0.08268338924478108,0.7746196278856343
0.7590611436125497,0.08406590990315962,0.7731066049937245
0.7449191614250041,0.07783530220536378,0.7801726729968116
0.7961263776176953,0.0683688669460522,0.7789366391132221
0.7678237976813602,0.07687311881713481,0.7830201983438162
0.7868824792416956,0.07570502267257909,0.7707627925520733
0.7785969732040064,0.07417032790610512,0.7783679273756188
0.734622445417715,0.08099249743076717,0.7801810009471848
0.7335079161618802,0.09332867720618168,0.7754885608033717
0.7194249589006902,0.09002536021122744,0.7725248982231472
0.7765213052087399,0.08038820364104865,0.7711343172383122
0.7143718465592915,0.09336971861469585,0.7761571043756356
0.7622174111321149,0.07321062962223669,0.7799214092375018
0.807855417504401,0.07019773515674861,0.7790975144947402
0.7516994555016379,0.08537807167187338,0.7730188407945155
0.7261466199780531,0.08209485326443552,0.780561445740292
0.7534690106610838,0.08303316326190702,0.7725670157723811
0.7779384735738022,0.08130967594301212,0.7752491526268671
0.7698723700323483,0.07884286797571152,0.7711596194112381
0.7321811575547623,0.08714702135241259,0.7769157318667151
0.7313300203717814,0.09319588073574994,0.7770516763996762
0.7643854409696288,0.07784771668110906,0.7815047321500944
0.7321152051730827,0.08679169759882313,0.7744200255014214
0.7341680105887812,0.08544514918019545,0.772506347853787
0.7483269800327611,0.08231121956000073,0.7719984017512541
0.7582599518234576,0.0831640578459355,0.7713542468989053
0.7380601797825732,0.08670919518849439,0.7723280269081637
0.6987753522459371,0.09648814649069126,0.7761999202587974
0.7809407681950328,0.07823907779809079,0.7710291834471789
0.768853595210553,0.07956907217850155,0.772057062974674
0.7660370935411874,0.07879127324386177,0.781465714844791
0.7325040021977963,0.0880192425819135,0.7723769220575226
0.6963609789634738,0.09480338105896204,0.7747301247855336
0.6980347298681773,0.09944800502839617,0.7757007062482869
0.7404765423552053,0.0794791709367371,0.7799728627334616
0.7479399003899218,0.08636837178107523,0.771059484650967
0.7582114720268439,0.08003207698830876,0.7722193543668711
0.7564025646296991,0.08318389909325244,0.7740385902604481
0.7620044205754414,0.08119989922806348,0.7711733598268669
0.7718939026624918,0.07425605536251383,0.7847807448220492
0.7406985186791506,0.08723005309564653,0.7761956072450492
0.7134828231271132,0.08726325226928626,0.7804309661898415
0.7726979015793302,0.08144470932280051,0.7743254319363448
0.7315673537695945,0.0868088398861556,0.7722366489102424
0.7643289780061748,0.07698340252292962,0.7808112805416223
0.7323089937135717,0.08552487340027004,0.7851120935945821
0.7672384640106131,0.07843423333911588,0.7717983592044741
0.7618237291243743,0.08593408837479247,0.7752237594226281
0.754804267997322,0.08176616465681132,0.771572965376846
0.7659152098946278,0.07655581114730127,0.7820780652140213
0.7516122764963127,0.08272687331999312,0.771645770028743
0.7301210133245476,0.08865076361055811,0.7725065656956551
0.7828078121830823,0.07344573818173253,0.7823845782772056
0.7152183819402044,0.09208075422557252,0.7727817944809257
0.7531421759790309,0.0831874508562304,0.7729404168534846
0.7742194399584063,0.08153288299374034,0.7709394557367684
0.7139997638602841,0.09115910257916394,0.7727457175835497
0.7546827077488077,0.08426954294635104,0.7710102472971773
0.7779641354611662,0.08172854551613687,0.7729337205751102
0.7733022837573523,0.07651417259361197,0.783867867526992
0.7430940445299165,0.08768406065007611,0.7744653783706344
0.7910524123614615,0.07527598245282743,0.7706024975056325
0.712662107568562,0.09249356832027171,0.7725674805816911
0.7208859154621315,0.09199111248671013,0.7733313806866522
0.7357526200687156,0.0916579839977273,0.7750847418997907
0.7362644496805623,0.0776571665410212,0.7808509826244725
0.7638794758527204,0.08496865794638819,0.7744393314336436
0.7352625764709526,0.08821180022640464,0.7717247399582212
0.7479210344165892,0.08275255649114058,0.7718928412651076
0.7241076157198783,0.08813564712538222,0.7737667430753715
0.7543117742515633,0.07533654630569797,0.7811734492229974
0.7279091391130568,0.08960055338358718,0.773814423709796
0.7643388829760341,0.07485691578918074,0.7829494343508989
0.7767729357704195,0.07761351964256619,0.7719221370416574
0.7355428596066967,0.08622274445077795,0.7734873405456547
0.7423053358887188,0.08647939235883882,0.7717640967860709
0.7546471945246991,0.08343298686178469,0.775884356058248
0.749700581861583,0.08271049257792135,0.7719014791314392
0.7365827986950766,0.07883356396018215,0.7805939330447338
0.7682670177493861,0.07411576595720121,0.7791593660099201
0.7413571738166078,0.08834101385768249,0.7718671312242484
0.7386498189566849,0.09171973276749247,0.7760877021850114
0.7654566183587397,0.08193917930360571,0.7754886241501024
0.7038307803714284,0.09124653114846233,0.7736604179179964
0.7196383667771674,0.08288121490117221,0.7815946346191409
0.7536103112944731,0.08049261808833681,0.7720027806955483
0.7621695022986581,0.08378462472695856,0.7753214450414521
0.8104875783204194,0.06847533010331247,0.7780246782253987
0.7927532848076875,0.07910867208282353,0.7712591917950412
0.8118674393564879,0.07023419501795011,0.7829318220640081
0.7606667460337543,0.08089286162855022,0.7716257024766472
0.7711508496691089,0.08374669198803103,0.7745806115429463
