w,r,n,R,P,U
0.22611047136802692,4.5,4.0,0.7411972518334299,0.08538884748073625,0.7719256950482835
0.2257552491375081,4.5,4.0,0.7411974532062787,0.08534659277272386,0.7719175686427243
0.21277253470025986,4.5,4.0,0.7414694835080629,0.08403789233797199,0.7723263578479123
0.2066076008794199,4.5,4.0,0.7417660724165309,0.08356295102506527,0.7729638463248566
0.20601842838399922,4.5,4.0,0.7417996050261144,0.08352201000345602,0.7730383928377611
0.19990321082882198,4.499999999999999,4.0,0.7421979506412596,0.08313953923156905,0.7739433239582525
0.19651597353586306,4.5,4.0,0.7424561104095169,0.08295893781381367,0.7745418233595143
0.1957108506074847,4.499999999999999,4.0,0.7425211936614879,0.0829190617361876,0.7746936607700038
0.18894724330948148,4.5,4.0,0.743120869450133,0.08262668806144066,0.7761043236389266
0.1864775535170275,4.5,4.0,0.7433619729561539,0.08253740540150951,0.7766754263745247
0.1836235029962015,4.5,4.0,0.7436541810358227,0.08244465696986833,0.777369347067818
0.18189962970637588,4.5,4.0,0.743837374541654,0.0823936832594194,0.7778050758548021
0.17924605164884388,4.499999999999999,4.0,0.7441286815809257,0.08232208783999304,0.7784986570494163
0.17608601010932756,4.5,4.0,0.7444894210181695,0.08224676586357373,0.7793581752887685
0.17380829065224554,4.5,4.0,0.7447581099245526,0.08219850369511139,0.7799984480524672
0.17127028281903506,4.5,4.0,0.7450654221876726,0.0821500217750567,0.780730520089748
0.16957500917224683,4.5,4.0,0.7452750347506106,0.08212043350810454,0.7812295680075433
0.1665641429435205,4.5,4.0,0.745655208813953,0.08207271307484532,0.7821338095921692
0.16452520065832496,4.5,4.0,0.7459179370831345,0.08204343929450464,0.7827578592649094
0.16287193112077547,4.5,4.0,0.7461338258246262,0.08202123120726172,0.7832700300915277
0.16016128395282936,4.5,4.0,0.7464928210447797,0.0819872723125517,0.7841202746058659
0.15990942582749548,4.5,4.0,0.7465264712447522,0.08198424861242323,0.7841998719564903
0.1573562058590596,4.5,4.0,0.7468701632580352,0.08195459342122703,0.7850117788399595
0.15676658616859604,4.5,4.0,0.7469501535371139,0.08194796102293206,0.7852004450008351
0.1551818318834368,4.5,4.0,0.7471661935599261,0.08193042705769338,0.785709403212927
0.15295848640415294,4.5,4.0,0.7474716089688623,0.08190629652065506,0.7864273408855974
0.15115821177842517,4.5,4.0,0.7477206212776056,0.08188688716290231,0.7870112271193365
0.14938274324231357,4.5,4.0,0.7479674574384005,0.08186761294807993,0.7875886201276414
0.14793322520377955,4.5,4.0,0.7481697448960616,0.08185162325663148,0.7880607137042668
0.14611816275594666,4.5,4.0,0.7484238181030906,0.08183108074886339,0.788652191120637
0.14528892551438688,4.5,4.0,0.7485401207967144,0.08182144342211306,0.7889223701845235
0.14391313354988206,4.5,4.0,0.7487333099526889,0.08180502438577386,0.789370334763807
0.1425625409541315,4.5,4.0,0.7489231531815577,0.08178829796322439,0.7898094974803022
0.1415723828696139,4.5,4.0,0.7490623963728624,0.08177559572368875,0.7901309246158437
0.13566882596309,4.5,4.0,0.7498914785894722,0.08168993728609268,0.7920317453022958
